record_id,app_name,publisher,platform,source_kind,niche,keyword,rating,review_count,pricing_type,source_url,feature_tags,monetization_tags,pillar_count,whitespace_score,evidence_quality
"CMP-000639","Idle Ants - Simulator Game","MADBOX","ios","app_store_search","gaming","idle games","4.65807","168685","free","https://apps.apple.com/us/app/idle-ants-simulator-game/id1529310183?uo=4","gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","1","1","high"
"CMP-000640","Idle Lumbercat - Wood Games","Neptune Company","ios","app_store_search","gaming","idle games","4.76521","8037","free","https://apps.apple.com/us/app/idle-lumbercat-wood-games/id6470434167?uo=4","mindfulness|gaming_progression|social_community","subscription_likely|freemium_likely","2","3","high"
"CMP-000641","Hooked Inc: Fishing Games","Lion Studios","ios","app_store_search","gaming","idle games","4.70701","496967","free","https://apps.apple.com/us/app/hooked-inc-fishing-games/id1436213906?uo=4","photo_video_generation|habits_streaks|gaming_progression|social_community","iap_likely|freemium_likely","2","3","high"
"CMP-000642","Idle Streamer!","MOONEE PUBLISHING LTD","ios","app_store_search","gaming","idle games","4.73087","25192","free","https://apps.apple.com/us/app/idle-streamer/id1499715635?uo=4","social_community","subscription_likely|iap_likely|freemium_likely","0","0","high"
"CMP-000643","Idle Mafia","DianDian Interactive Holding","ios","app_store_search","gaming","idle games","4.80808","109602","free","https://apps.apple.com/us/app/idle-mafia/id1483009687?uo=4","tarot_or_oracle|photo_video_generation|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","4","high"
"CMP-000644","Idle Army Base: Tycoon Game","IsCool Entertainment","ios","app_store_search","gaming","idle games","4.72763","129117","free","https://apps.apple.com/us/app/idle-army-base-tycoon-game/id1494686273?uo=4","gaming_progression","subscription_likely|iap_likely|freemium_likely","1","1","high"
"CMP-000645","Idle Police Tycoon - Cops Game","Codigames","ios","app_store_search","gaming","idle games","4.67445","19579","free","https://apps.apple.com/us/app/idle-police-tycoon-cops-game/id1521444735?uo=4","habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","1","2","high"
"CMP-000646","Little Ant Colony - Idle Game","Gismart","ios","app_store_search","gaming","idle games","4.53494","9975","free","https://apps.apple.com/us/app/little-ant-colony-idle-game/id1535597449?uo=4","gaming_progression","subscription_likely|iap_likely|freemium_likely","1","1","high"
"CMP-000647","Idle Slayer: Addictive Clicker","Pablo Leban","ios","app_store_search","gaming","idle games","4.82212","26439","free","https://apps.apple.com/us/app/idle-slayer-addictive-clicker/id1526599527?uo=4","habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","1","2","high"
"CMP-000648","Idle Train Empire - Idle Games","书涛 刘","ios","app_store_search","gaming","idle games","4.56782","1069","free","https://apps.apple.com/us/app/idle-train-empire-idle-games/id1638110060?uo=4","photo_video_generation|habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-000649","Idle Construction 3D","Green Panda Games","ios","app_store_search","gaming","idle games","4.85777","228924","free","https://apps.apple.com/us/app/idle-construction-3d/id1473951944?uo=4","mindfulness|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-000650","Weed Factory Idle","Spider Solitaire","ios","app_store_search","gaming","idle games","4.91538","59632","free","https://apps.apple.com/us/app/weed-factory-idle/id1437902659?uo=4","","freemium_likely","0","0","high"
"CMP-000651","Idle Hotel Empire Tycoon－Game","Codigames","ios","app_store_search","gaming","idle games","4.63769","91595","free","https://apps.apple.com/us/app/idle-hotel-empire-tycoon-game/id1485552989?uo=4","habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","1","2","high"
"CMP-000652","Idle Museum Tycoon: Art Empire","Pixo Games","ios","app_store_search","gaming","idle games","4.75013","7712","free","https://apps.apple.com/us/app/idle-museum-tycoon-art-empire/id1531189104?uo=4","coaching|gaming_progression","subscription_likely|freemium_likely","2","2","high"
"CMP-000653","Idle Heroes - Idle Games","DHGames Limited","ios","app_store_search","gaming","idle games","4.76255","106611","free","https://apps.apple.com/us/app/idle-heroes-idle-games/id1153461915?uo=4","avatar_identity|photo_video_generation|gaming_progression|social_community","subscription_likely|freemium_likely","2","2","high"
"CMP-000654","Drill & Collect: idle mine dig","APPS TEKNOLOJI ANONIM SIRKETI","ios","app_store_search","gaming","idle games","4.66702","86273","free","https://apps.apple.com/us/app/drill-collect-idle-mine-dig/id1642304873?uo=4","photo_video_generation|habits_streaks|mindfulness|gaming_progression","subscription_likely|iap_likely|freemium_likely","3","5","high"
"CMP-000655","Idle Evolution Tycoon Clicker","Little Bit","ios","app_store_search","gaming","idle games","4.6414","11082","free","https://apps.apple.com/us/app/idle-evolution-tycoon-clicker/id1526120607?uo=4","habits_streaks|gaming_progression","subscription_likely|freemium_likely","1","2","high"
"CMP-000656","Sushi Bar Idle","Green Panda Games","ios","app_store_search","gaming","idle games","4.86564","333012","free","https://apps.apple.com/us/app/sushi-bar-idle/id1438089337?uo=4","gaming_progression","subscription_likely|iap_likely|freemium_likely","1","1","high"
"CMP-000657","Weed Inc: Idle Tycoon","Metamoki Inc.","ios","app_store_search","gaming","idle games","4.81313","232115","free","https://apps.apple.com/us/app/weed-inc-idle-tycoon/id1355866764?uo=4","photo_video_generation|habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-000658","Idle Fitness Gym Tycoon - Game","Codigames","ios","app_store_search","gaming","idle games","4.74366","58325","free","https://apps.apple.com/us/app/idle-fitness-gym-tycoon-game/id1478629374?uo=4","coaching|habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-000659","Idle Robbery","Zplay (Beijing) Info. Tech. Co.,Ltd.","ios","app_store_search","gaming","idle games","4.78695","24930","free","https://apps.apple.com/us/app/idle-robbery/id1481174133?uo=4","photo_video_generation|gaming_progression","freemium_likely","2","2","high"
"CMP-000660","Idle Success","SUPERSONIC STUDIOS LTD","ios","app_store_search","gaming","idle games","4.79939","20941","free","https://apps.apple.com/us/app/idle-success/id1512112169?uo=4","social_community","freemium_likely","0","0","high"
"CMP-000661","Idle Game 1","Cem Kamiloglu","ios","app_store_search","gaming","idle games","4.69083","8219","free","https://apps.apple.com/us/app/idle-game-1/id1529082184?uo=4","gaming_progression","subscription_likely|iap_likely|freemium_likely","1","1","high"
"CMP-000662","Idle Cinema Empire: Idle Games","书涛 刘","ios","app_store_search","gaming","idle games","4.75096","16423","free","https://apps.apple.com/us/app/idle-cinema-empire-idle-games/id1660507282?uo=4","photo_video_generation|habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-000663","Terrarium: Garden Idle","Green Panda Games","ios","app_store_search","gaming","idle games","4.90847","262267","free","https://apps.apple.com/us/app/terrarium-garden-idle/id1401837582?uo=4","habits_streaks|mindfulness|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","4","high"
"CMP-000664","ExoMiner - Idle Miner Universe","ExoCorp AB","ios","app_store_search","gaming","idle games","4.69824","12901","free","https://apps.apple.com/us/app/exominer-idle-miner-universe/id1572797969?uo=4","mindfulness|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-000665","From Zero to Hero: Idle game!","Heatherglade Publishing Kft","ios","app_store_search","gaming","idle games","4.80102","292212","free","https://apps.apple.com/us/app/from-zero-to-hero-idle-game/id1321606577?uo=4","habits_streaks","subscription_likely|freemium_likely","1","2","high"
"CMP-000666","Idle Mortician Tycoon","Purple Wind Games","ios","app_store_search","gaming","idle games","4.64293","3960","free","https://apps.apple.com/us/app/idle-mortician-tycoon/id6444482076?uo=4","gaming_progression","freemium_likely","1","1","high"
"CMP-000667","Idle Golf Tycoon","Fresh Build Games Inc.","ios","app_store_search","gaming","idle games","4.71157","16791","free","https://apps.apple.com/us/app/idle-golf-tycoon/id1446359947?uo=4","gaming_progression","subscription_likely|iap_likely|freemium_likely","1","1","high"
"CMP-000668","Idle Tap Racing: Tycoon Game","IsCool Entertainment","ios","app_store_search","gaming","idle games","4.60096","11307","free","https://apps.apple.com/us/app/idle-tap-racing-tycoon-game/id1470039281?uo=4","habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","1","2","high"
"CMP-000669","Cash, Inc. Fame & Fortune Game","Lion Studios Plus","ios","app_store_search","gaming","idle games","4.88488","555208","free","https://apps.apple.com/us/app/cash-inc-fame-fortune-game/id1270598321?uo=4","tarot_or_oracle|gaming_progression|social_community","subscription_likely|freemium_likely","2","2","high"
"CMP-000670","AdVenture Communist","Hyper Hippo Publishing Ltd.","ios","app_store_search","gaming","idle games","4.68146","57945","free","https://apps.apple.com/us/app/adventure-communist/id1225683141?uo=4","photo_video_generation|habits_streaks|mindfulness|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","3","5","high"
"CMP-000671","Storage Empire-Idle Tycoon","PUZZLE LOFT CO.,LIMITED","ios","app_store_search","gaming","idle games","4.67712","9536","free","https://apps.apple.com/us/app/storage-empire-idle-tycoon/id6449465480?uo=4","photo_video_generation|habits_streaks|gaming_progression","subscription_likely|freemium_likely","2","3","high"
"CMP-000672","The Tower - Idle Tower Defense","Tech Tree Games LLC","ios","app_store_search","gaming","idle games","4.2378","19007","free","https://apps.apple.com/us/app/the-tower-idle-tower-defense/id1575590830?uo=4","habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","1","2","high"
"CMP-000673","Idle Baseball Manager Tycoon","IsCool Entertainment","ios","app_store_search","gaming","idle games","4.57229","11087","free","https://apps.apple.com/us/app/idle-baseball-manager-tycoon/id1604753199?uo=4","coaching|gaming_progression","freemium_likely","2","2","high"
"CMP-000674","Truck Stop Tycoon-idle game","聪 马","ios","app_store_search","gaming","idle games","4.72274","62785","free","https://apps.apple.com/us/app/truck-stop-tycoon-idle-game/id1610257322?uo=4","coaching|gaming_progression","subscription_likely|iap_likely|freemium_likely","2","2","high"
"CMP-000675","Idle Zombies","Lion Studios","ios","app_store_search","gaming","idle games","4.75054","67610","free","https://apps.apple.com/us/app/idle-zombies/id1370346970?uo=4","photo_video_generation|habits_streaks|mindfulness|gaming_progression","subscription_likely|iap_likely|freemium_likely","3","5","high"
"CMP-000676","Taps to Riches","Game Circus Studios, LLC","ios","app_store_search","gaming","idle games","4.66329","22495","free","https://apps.apple.com/us/app/taps-to-riches/id1069160488?uo=4","habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","1","2","high"
"CMP-000677","Clicker Heroes - Idle Slayer","Playsaurus, Inc.","ios","app_store_search","gaming","idle games","4.78263","12794","free","https://apps.apple.com/us/app/clicker-heroes-idle-slayer/id911107930?uo=4","photo_video_generation|habits_streaks|gaming_progression|social_community","subscription_likely|iap_likely|freemium_likely","2","3","high"
"CMP-000678","Idle Courier","DianDian Interactive Holding","ios","app_store_search","gaming","idle games","4.77083","19706","free","https://apps.apple.com/us/app/idle-courier/id1521837534?uo=4","photo_video_generation|gaming_progression","subscription_likely|freemium_likely","2","2","high"
"CMP-000679","Idle Farming Empire","Futureplay","ios","app_store_search","gaming","idle games","4.7218","71462","free","https://apps.apple.com/us/app/idle-farming-empire/id1018795567?uo=4","habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","1","2","high"
"CMP-000680","Train Miner: Idle Railway Game","AI Games FZ","ios","app_store_search","gaming","idle games","4.54999","61939","free","https://apps.apple.com/us/app/train-miner-idle-railway-game/id6472662399?uo=4","ai|habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","1","3","high"
"CMP-000681","Idle Egypt Tycoon: Empire Game","IsCool Entertainment","ios","app_store_search","gaming","idle games","4.71208","3817","free","https://apps.apple.com/us/app/idle-egypt-tycoon-empire-game/id1530796891?uo=4","","subscription_likely|iap_likely|freemium_likely","0","0","high"
"CMP-000682","Idle Airplane Inc. Tycoon","Green Panda Games","ios","app_store_search","gaming","idle games","4.58716","18678","free","https://apps.apple.com/us/app/idle-airplane-inc-tycoon/id6445961774?uo=4","habits_streaks|gaming_progression","subscription_likely|iap_likely|freemium_likely","1","2","high"
"CMP-000683","Idle Highway","Cezary Tabota","ios","app_store_search","gaming","idle games","4.42967","1038","free","https://apps.apple.com/us/app/idle-highway/id1476946557?uo=4","","freemium_likely","0","0","high"
"CMP-000684","Balls Control","SayGames LTD","ios","app_store_search","gaming","idle games","4.64394","35907","free","https://apps.apple.com/us/app/balls-control/id1297278170?uo=4","","freemium_likely","0","0","high"
"CMP-000685","Idle Restaurant Tycoon: Empire","Kolibri Games GmbH","ios","app_store_search","gaming","idle games","4.70885","17466","free","https://apps.apple.com/us/app/idle-restaurant-tycoon-empire/id1530534938?uo=4","habits_streaks|gaming_progression","subscription_likely|freemium_likely","1","2","high"
"CMP-000686","Idle Hole","Hydronio","ios","app_store_search","gaming","idle games","4.35917","7921","free","https://apps.apple.com/us/app/idle-hole/id1409148163?uo=4","mindfulness|gaming_progression","freemium_likely","2","3","high"
"CMP-000687","Tiny Tower: Tap Idle Evolution","NimbleBit LLC","ios","app_store_search","gaming","idle games","4.73007","54784","free","https://apps.apple.com/us/app/tiny-tower-tap-idle-evolution/id422667065?uo=4","habits_streaks|gaming_progression|social_community","freemium_likely","1","2","high"
