record_id,app_name,niche,platform,source_kind,keyword,feature_tags,audience_tags,pillar_count,whitespace_score,whitespace_band,source_url,evidence_quality
"CMP-002090","Routinist - Schedule Planner","gaming","ios","app_store_search","habit RPG","coaching|habits_streaks|mindfulness","anxious_stressed_users|self_improvement_users","3","4","medium","https://apps.apple.com/us/app/routinist-schedule-planner/id1066084424?uo=4","high"
"CMP-002091","Pixel Saga: Squad RPG","gaming","ios","app_store_search","habit RPG","habits_streaks|mindfulness|gaming_progression|social_community","anxious_stressed_users|self_improvement_users|casual_gamers","2","4","medium","https://apps.apple.com/us/app/pixel-saga-squad-rpg/id6618135335?uo=4","high"
"CMP-002092","Awakened: Habit RPG","gaming","ios","app_store_search","habit RPG","manifestation_spirituality|habits_streaks|mindfulness|gaming_progression","gen_z_creator_identity|anxious_stressed_users|self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/awakened-habit-rpg/id6764727990?uo=4","high"
"CMP-002093","MapleStory : Idle RPG","gaming","ios","app_store_search","habit RPG","photo_video_generation|habits_streaks|mindfulness|gaming_progression","anxious_stressed_users|self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/maplestory-idle-rpg/id6739616715?uo=4","high"
"CMP-002094","Chaos Zero Nightmare","gaming","ios","app_store_search","habit RPG","photo_video_generation|habits_streaks|mindfulness|gaming_progression|social_community","anxious_stressed_users|self_improvement_users","3","5","medium","https://apps.apple.com/us/app/chaos-zero-nightmare/id6502326151?uo=4","high"
"CMP-002095","Crystal of Atlan","gaming","ios","app_store_search","habit RPG","photo_video_generation|habits_streaks|journaling_mood|gaming_progression|social_community","self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/crystal-of-atlan/id6742167253?uo=4","high"
"CMP-002096","Sonny","gaming","ios","app_store_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://apps.apple.com/us/app/sonny/id851711277?uo=4","high"
"CMP-002097","Daily Habit Tracker • About Me","gaming","ios","app_store_search","habit RPG","ai|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","anxious_stressed_users|self_improvement_users|casual_gamers","3","6","medium","https://apps.apple.com/us/app/daily-habit-tracker-about-me/id1494032458?uo=4","high"
"CMP-002098","Hyper Heroes: Marble-Like RPG","gaming","ios","app_store_search","habit RPG","photo_video_generation|habits_streaks|gaming_progression|social_community","self_improvement_users|casual_gamers","2","3","low","https://apps.apple.com/us/app/hyper-heroes-marble-like-rpg/id1093774792?uo=4","high"
"CMP-002099","Etheria: Restart","gaming","ios","app_store_search","habit RPG","photo_video_generation|habits_streaks|mindfulness|gaming_progression","anxious_stressed_users|self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/etheria-restart/id6737684676?uo=4","high"
"CMP-002100","Knights of Pen and Paper 3","gaming","ios","app_store_search","habit RPG","habits_streaks|gaming_progression","self_improvement_users|casual_gamers","1","2","low","https://apps.apple.com/us/app/knights-of-pen-and-paper-3/id6462194230?uo=4","high"
"CMP-002101","Habit Dice: Habit Tracker","gaming","ios","app_store_search","habit RPG","avatar_identity|photo_video_generation|coaching|habits_streaks|mindfulness|gaming_progression|social_community","gen_z_creator_identity|self_improvement_users|casual_gamers","4","7","high","https://apps.apple.com/us/app/habit-dice-habit-tracker/id6739958069?uo=4","high"
"CMP-002102","Warshovel: Idle RPG","gaming","ios","app_store_search","habit RPG","photo_video_generation|habits_streaks|mindfulness|gaming_progression|social_community","anxious_stressed_users|self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/warshovel-idle-rpg/id6448621270?uo=4","high"
"CMP-002103","Greatness: Daily Habit Tracker","gaming","ios","app_store_search","habit RPG","coaching|habits_streaks|mindfulness|gaming_progression","gen_z_creator_identity|anxious_stressed_users|self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/greatness-daily-habit-tracker/id1641012703?uo=4","high"
"CMP-002104","Sessions - activity timer and habit tracker","gaming","ios","app_store_search","habit RPG","habits_streaks","gen_z_creator_identity|self_improvement_users","1","2","low","https://apps.apple.com/us/app/sessions-activity-timer-and-habit-tracker/id962313775?uo=4","high"
"CMP-002105","Elpis: Fallen Star","gaming","ios","app_store_search","habit RPG","ai|photo_video_generation|habits_streaks|gaming_progression|social_community","self_improvement_users","2","4","medium","https://apps.apple.com/us/app/elpis-fallen-star/id6749287198?uo=4","high"
"CMP-002106","Daybound Tower: Walking RPG","gaming","ios","app_store_search","habit RPG","habits_streaks|gaming_progression","self_improvement_users|casual_gamers","1","2","low","https://apps.apple.com/us/app/daybound-tower-walking-rpg/id6758881726?uo=4","high"
"CMP-002107","Bad Nerd - Open World RPG","gaming","ios","app_store_search","habit RPG","habits_streaks|gaming_progression","self_improvement_users|casual_gamers","1","2","low","https://apps.apple.com/us/app/bad-nerd-open-world-rpg/id600060295?uo=4","high"
"CMP-002108","The System: RPG Habit Tracker","gaming","ios","app_store_search","habit RPG","photo_video_generation|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","gen_z_creator_identity|anxious_stressed_users|self_improvement_users|casual_gamers","3","5","medium","https://apps.apple.com/us/app/the-system-rpg-habit-tracker/id6760925402?uo=4","high"
"CMP-002109","Habit Tracker - Daily Habits","gaming","ios","app_store_search","habit RPG","ai|coaching|habits_streaks","gen_z_creator_identity|self_improvement_users","2","4","medium","https://apps.apple.com/us/app/habit-tracker-daily-habits/id1671354066?uo=4","high"
"CMP-002110","Call me a Legend","gaming","ios","app_store_search","habit RPG","habits_streaks|gaming_progression|social_community","self_improvement_users|casual_gamers","1","2","low","https://apps.apple.com/us/app/call-me-a-legend/id1449121741?uo=4","high"
"CMP-002111","Habit Tracker: Become Stronger","gaming","ios","app_store_search","habit RPG","photo_video_generation|coaching|habits_streaks|gaming_progression","gen_z_creator_identity|self_improvement_users|casual_gamers","3","4","medium","https://apps.apple.com/us/app/habit-tracker-become-stronger/id6451262463?uo=4","high"
"CMP-002112","Did it: Habit Tracker","gaming","ios","app_store_search","habit RPG","photo_video_generation|coaching|habits_streaks|journaling_mood","gen_z_creator_identity|self_improvement_users","4","5","medium","https://apps.apple.com/us/app/did-it-habit-tracker/id6517349579?uo=4","high"
"CMP-002113","Habit Tracker & Daily habits","gaming","ios","app_store_search","habit RPG","photo_video_generation|coaching|habits_streaks|journaling_mood|gaming_progression","gen_z_creator_identity|self_improvement_users","4","6","medium","https://apps.apple.com/us/app/habit-tracker-daily-habits/id6742420040?uo=4","high"
"CMP-002114","Habit Tracker n Pets: HabitYou","gaming","ios","app_store_search","habit RPG","photo_video_generation|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression|social_community","gen_z_creator_identity|anxious_stressed_users|self_improvement_users|casual_gamers","4","6","medium","https://apps.apple.com/us/app/habit-tracker-n-pets-habityou/id6473684904?uo=4","high"
"CMP-002115","ChallengeUp: Habit Tracker","gaming","ios","app_store_search","habit RPG","habits_streaks|mindfulness|gaming_progression|social_community","anxious_stressed_users|self_improvement_users","2","4","medium","https://apps.apple.com/us/app/challengeup-habit-tracker/id1556682948?uo=4","high"
"CMP-002116","HaruJandi: Daily Habit Tracker","gaming","ios","app_store_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://apps.apple.com/us/app/harujandi-daily-habit-tracker/id6758976454?uo=4","high"
"CMP-002117","22 Days: Habits Tracker","gaming","ios","app_store_search","habit RPG","habits_streaks|social_community","self_improvement_users","1","2","low","https://apps.apple.com/us/app/22-days-habits-tracker/id1474006757?uo=4","high"
"CMP-002118","Habit Streak Tracker: DotHabit","gaming","ios","app_store_search","habit RPG","ai|photo_video_generation|coaching|habits_streaks|journaling_mood","self_improvement_users","4","6","medium","https://apps.apple.com/us/app/habit-streak-tracker-dothabit/id1439938837?uo=4","high"
"CMP-002119","NTE: Neverness to Everness","gaming","ios","app_store_search","habit RPG","photo_video_generation|habits_streaks|gaming_progression|social_community","self_improvement_users|casual_gamers|coaching_professionals","2","3","low","https://apps.apple.com/us/app/nte-neverness-to-everness/id6754593077?uo=4","high"
"CMP-002120","Habit Tracker - TickOff","gaming","ios","app_store_search","habit RPG","ai|photo_video_generation|coaching|habits_streaks|mindfulness|journaling_mood|gaming_progression","gen_z_creator_identity|anxious_stressed_users|self_improvement_users|casual_gamers","4","7","high","https://apps.apple.com/us/app/habit-tracker-tickoff/id6739045501?uo=4","high"
"CMP-002121","Goal Tracker & Daily Planner","gaming","ios","app_store_search","habit RPG","coaching|habits_streaks|journaling_mood|gaming_progression","gen_z_creator_identity|self_improvement_users|coaching_professionals","3","5","medium","https://apps.apple.com/us/app/goal-tracker-daily-planner/id901800555?uo=4","high"
"CMP-002122","com.whetware.taskhero","gaming","android","google_play_search_fallback","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://play.google.com/store/apps/details?id=com.whetware.taskhero","medium"
"CMP-002123","NTE: Neverness to Everness","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/4508340/NTE_Neverness_to_Everness/?snr=1_7_7_151_150_1","medium"
"CMP-002124","Island SAGA","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/1150730/Island_SAGA/?snr=1_7_7_151_150_1","medium"
"CMP-002125","Sheltered","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/356040/Sheltered/?snr=1_7_7_151_150_1","medium"
"CMP-002126","Chushpan Simulator 2","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/3024830/Chushpan_Simulator_2/?snr=1_7_7_151_150_1","medium"
"CMP-002127","Templar Battleforce","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/370020/Templar_Battleforce/?snr=1_7_7_151_150_1","medium"
"CMP-002128","Star Wolves 3: Civil War","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/46260/Star_Wolves_3_Civil_War/?snr=1_7_7_151_150_1","medium"
"CMP-002129","Everreach: Project Eden","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/915670/Everreach_Project_Eden/?snr=1_7_7_151_150_1","medium"
"CMP-002130","The Moon Hell","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/2149900/The_Moon_Hell/?snr=1_7_7_151_150_1","medium"
"CMP-002131","Black Screen","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/2953440/Black_Screen/?snr=1_7_7_151_150_1","medium"
"CMP-002132","Tyran","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/426210/Tyran/?snr=1_7_7_151_150_1","medium"
"CMP-002133","Gaia Beyond","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/788630/Gaia_Beyond/?snr=1_7_7_151_150_1","medium"
"CMP-002134","The Climate Trail","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/1162400/The_Climate_Trail/?snr=1_7_7_151_150_1","medium"
"CMP-002135","Lunara: Planet IX","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/3124860/Lunara_Planet_IX/?snr=1_7_7_151_150_1","medium"
"CMP-002136","Nother: an indie souls-like","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/545720/Nother_an_indie_soulslike/?snr=1_7_7_151_150_1","medium"
"CMP-002137","Star Traders: 4X Empires","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/334270/Star_Traders_4X_Empires/?snr=1_7_7_151_150_1","medium"
"CMP-002138","Dungeons and Robots","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/386650/Dungeons_and_Robots/?snr=1_7_7_151_150_1","medium"
"CMP-002139","Dark Farts: Parody Smell Edition","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/3570470/Dark_Farts_Parody_Smell_Edition/?snr=1_7_7_151_150_1","medium"
"CMP-002140","Axe, Bow & Staff","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/432230/Axe_Bow__Staff/?snr=1_7_7_151_150_1","medium"
"CMP-002141","Delligatium","gaming","pc","steam_search","habit RPG","habits_streaks","self_improvement_users","1","2","low","https://store.steampowered.com/app/4735960/Delligatium/?snr=1_7_7_151_150_1","medium"
